EXTERNAL ID,E-INVOICE PREFIX,E-INVOICE NUMBER,E-INVOICE INTEGRATION,CUSTOMER,PHASE,PROJECT,SUBSIDIARY,DEPARTMENT,BUDGET CODE,CURRENCY,EXCHANGE RATE,PROFORMA INVOICE TYPE,MEMO MAIN,DATE,DOCUMENT DATE,DUE DATE,BUDGET PERIOD,BUDGET PERIOD(1),APPROVAL STATUS,E-INVOICE FORM,LINE ID,ITEM,  QUANTITY  ,UNITS, RATE , AMOUNT ,TAX CODE,MEMO (LINE) - Anh,MEMO (VI),"Mô tả hàng hóa, vật tư (changed)",UNIT NO,MASTER RECORD ID,Unit for lease,PREMISE LEASE CONTRACT,BILL START DATE,BILL END DATE,BILL START DATE(1),BILL END DATE(1),SUB. BENEFICIARY NAME,BANK ACCOUNT,SWIFT CODE,PHASE(1),PROJECT(1),BUDGET CODE(1)
INV/BBN/20251015_01,,,T,C00000151 OERLIKON,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,2,Water,32.00,M3,0.00,1127475.20,HHDV:HHDV_VAT10,Utility of A0 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A0 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A0 từ ngày 15/10/2025 đến ngày 15/10/2025,A0,309,242,Premise Lease Contract (PLC) #PLC/BBN/000007,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_01,,,T,C00000151 OERLIKON,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,3,Water,47.00,M3,0.00,1655979.20,HHDV:HHDV_VAT10,Utility of A0 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A0 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A0 từ ngày 15/10/2025 đến ngày 15/10/2025,A0,309,242,Premise Lease Contract (PLC) #PLC/BBN/000007,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_01,,,T,C00000151 OERLIKON,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,4,Water,84.00,M3,0.00,2959622.40,HHDV:HHDV_VAT10,Utility of A0 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A0 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A0 từ ngày 15/10/2025 đến ngày 15/10/2025,A0,309,242,Premise Lease Contract (PLC) #PLC/BBN/000007,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_01,,,T,C00000151 OERLIKON,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,5,Water,73.00,M3,0.00,2572052.80,HHDV:HHDV_VAT10,Utility of A0 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A0 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A0 từ ngày 15/10/2025 đến ngày 15/10/2025,A0,309,242,Premise Lease Contract (PLC) #PLC/BBN/000007,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_01,,,T,C00000151 OERLIKON,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,6,Water,63.00,M3,0.00,2219716.80,HHDV:HHDV_VAT10,Utility of A0 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A0 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A0 từ ngày 15/10/2025 đến ngày 15/10/2025,A0,309,242,Premise Lease Contract (PLC) #PLC/BBN/000007,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_01,,,T,C00000151 OERLIKON,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,7,Water,85.00,M3,0.00,2994856.00,HHDV:HHDV_VAT10,Utility of A0 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A0 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A0 từ ngày 15/10/2025 đến ngày 15/10/2025,A0,309,242,Premise Lease Contract (PLC) #PLC/BBN/000007,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_01,,,T,C00000151 OERLIKON,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,8,Water,85.00,M3,0.00,2994856.00,HHDV:HHDV_VAT10,Utility of A0 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A0 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A0 từ ngày 15/10/2025 đến ngày 15/10/2025,A0,309,242,Premise Lease Contract (PLC) #PLC/BBN/000007,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_01,,,T,C00000151 OERLIKON,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,9,Water,87.00,M3,0.00,3065323.20,HHDV:HHDV_VAT10,Utility of A0 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A0 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A0 từ ngày 15/10/2025 đến ngày 15/10/2025,A0,309,242,Premise Lease Contract (PLC) #PLC/BBN/000007,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_01,,,T,C00000151 OERLIKON,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,10,Water,119.00,M3,0.00,4192798.40,HHDV:HHDV_VAT10,Utility of A0 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A0 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A0 từ ngày 15/10/2025 đến ngày 15/10/2025,A0,309,242,Premise Lease Contract (PLC) #PLC/BBN/000007,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_02,,,T,C00000153 SJ THERMAL VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,1,Water,42.00,M3,0.00,5786596.14,HHDV:HHDV_VAT10,Utility of A2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2 từ ngày 15/10/2025 đến ngày 15/10/2025,A2,308,261,Premise Lease Contract (PLC) #PLC/BBN/000004,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_02,,,T,C00000153 SJ THERMAL VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,2,Water,66.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of A2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2 từ ngày 15/10/2025 đến ngày 15/10/2025,A2,308,261,Premise Lease Contract (PLC) #PLC/BBN/000004,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_02,,,T,C00000153 SJ THERMAL VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,3,Water,41.00,M3,0.00,2588319.00,HHDV:HHDV_VAT10,Utility of A2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2 từ ngày 15/10/2025 đến ngày 15/10/2025,A2,308,261,Premise Lease Contract (PLC) #PLC/BBN/000004,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_02,,,T,C00000153 SJ THERMAL VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,4,Water,83.00,M3,0.00,3330879.00,HHDV:HHDV_VAT10,Utility of A2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2 từ ngày 15/10/2025 đến ngày 15/10/2025,A2,308,261,Premise Lease Contract (PLC) #PLC/BBN/000004,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_02,,,T,C00000153 SJ THERMAL VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,5,Water,91.00,M3,0.00,3472319.00,HHDV:HHDV_VAT10,Utility of A2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2 từ ngày 15/10/2025 đến ngày 15/10/2025,A2,308,261,Premise Lease Contract (PLC) #PLC/BBN/000004,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_02,,,T,C00000153 SJ THERMAL VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,6,Water,78.00,M3,0.00,3242479.00,HHDV:HHDV_VAT10,Utility of A2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2 từ ngày 15/10/2025 đến ngày 15/10/2025,A2,308,261,Premise Lease Contract (PLC) #PLC/BBN/000004,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_02,,,T,C00000153 SJ THERMAL VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,7,Water,175.00,M3,0.00,6244742.24,HHDV:HHDV_VAT10,Utility of A2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2 từ ngày 15/10/2025 đến ngày 15/10/2025,A2,308,261,Premise Lease Contract (PLC) #PLC/BBN/000004,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_02,,,T,C00000153 SJ THERMAL VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,8,Water,95.00,M3,0.00,3543039.00,HHDV:HHDV_VAT10,Utility of A2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2 từ ngày 15/10/2025 đến ngày 15/10/2025,A2,308,261,Premise Lease Contract (PLC) #PLC/BBN/000004,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_02,,,T,C00000153 SJ THERMAL VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,9,Water,140.00,M3,0.00,4995793.79,HHDV:HHDV_VAT10,Utility of A2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2 từ ngày 15/10/2025 đến ngày 15/10/2025,A2,308,261,Premise Lease Contract (PLC) #PLC/BBN/000004,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_02,,,T,C00000153 SJ THERMAL VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,10,Water,61.00,M3,0.00,2941919.00,HHDV:HHDV_VAT10,Utility of A2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A2 từ ngày 15/10/2025 đến ngày 15/10/2025,A2,308,261,Premise Lease Contract (PLC) #PLC/BBN/000004,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_03,,,T,C00000249 EULER VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,1,Water,0.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of A3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3 từ ngày 15/10/2025 đến ngày 15/10/2025,A3,307,185,Premise Lease Contract (PLC) #PLC/BBN/000010,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_03,,,T,C00000249 EULER VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,2,Water,0.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of A3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3 từ ngày 15/10/2025 đến ngày 15/10/2025,A3,307,185,Premise Lease Contract (PLC) #PLC/BBN/000010,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_03,,,T,C00000249 EULER VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,3,Water,0.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of A3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3 từ ngày 15/10/2025 đến ngày 15/10/2025,A3,307,185,Premise Lease Contract (PLC) #PLC/BBN/000010,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_03,,,T,C00000249 EULER VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,4,Water,0.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of A3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3 từ ngày 15/10/2025 đến ngày 15/10/2025,A3,307,185,Premise Lease Contract (PLC) #PLC/BBN/000010,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_03,,,T,C00000249 EULER VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,5,Water,0.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of A3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3 từ ngày 15/10/2025 đến ngày 15/10/2025,A3,307,185,Premise Lease Contract (PLC) #PLC/BBN/000010,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_03,,,T,C00000249 EULER VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,6,Water,4.00,M3,0.00,2282431.00,HHDV:HHDV_VAT10,Utility of A3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A3 từ ngày 15/10/2025 đến ngày 15/10/2025,A3,307,185,Premise Lease Contract (PLC) #PLC/BBN/000010,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
